"","target_word","base_word","mean","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"313","dec","african_american",-0.0677313636057079,0.0222622567114837,0.0436332213690931,-0.111364584974801,-0.0240981422366148,1,0.00234676185097138
"314","dec","caucasian",-0.0744971805717796,0.0269268343939907,0.0527756256298962,-0.127272806201676,-0.0217215549418834,1,0.00566351737261428
"315","dec","hispanic",-0.0455116654338781,0.0244965216687633,0.0480123002172812,-0.0935239656511593,0.00250063478340309,0,0.0631856642710915
"316","december","african_american",NA,0,0,NA,NA,NA,NA
"317","december","caucasian",NA,0,0,NA,NA,NA,NA
"318","december","hispanic",NA,0,0,NA,NA,NA,NA
"319","feb","african_american",NA,0,0,NA,NA,NA,NA
"320","feb","caucasian",NA,0,0,NA,NA,NA,NA
"321","feb","hispanic",NA,0,0,NA,NA,NA,NA
"322","february","african_american",NA,0,0,NA,NA,NA,NA
"323","february","caucasian",NA,0,0,NA,NA,NA,NA
"324","february","hispanic",NA,0,0,NA,NA,NA,NA
"325","fri","african_american",0.00343130985856988,0.0240637896309115,0.0471641610081349,-0.043732851149565,0.0505954708667048,0,0.886612220127001
"326","fri","caucasian",-0.0243742075865157,0.0269762556679333,0.0528724895468938,-0.0772466971334095,0.0284982819603781,0,0.366237765444837
"327","fri","hispanic",0.00536923583131284,0.040781858966853,0.0799309747976238,-0.0745617389663109,0.0853002106289366,0,0.895255237139906
"328","friday","african_american",0.0045664245437365,0.0225200925365919,0.0441385703002293,-0.0395721457564928,0.0487049948439658,0,0.839313926425148
"329","friday","caucasian",0.035652403451968,0.0156568160594674,0.0306867955891245,0.00496560786284352,0.0663391990410925,1,0.02277923430269
"330","friday","hispanic",0.0306168431648985,0.031832254929956,0.0623900732094113,-0.0317732300445128,0.0930069163743097,0,0.336140917916589
"331","jan","african_american",NA,0,0,NA,NA,NA,NA
"332","jan","caucasian",NA,0,0,NA,NA,NA,NA
"333","jan","hispanic",NA,0,0,NA,NA,NA,NA
"334","january","african_american",NA,0,0,NA,NA,NA,NA
"335","january","caucasian",NA,0,0,NA,NA,NA,NA
"336","january","hispanic",NA,0,0,NA,NA,NA,NA
"337","jul","african_american",NA,0,0,NA,NA,NA,NA
"338","jul","caucasian",NA,0,0,NA,NA,NA,NA
"339","jul","hispanic",NA,0,0,NA,NA,NA,NA
"340","july","african_american",NA,0,0,NA,NA,NA,NA
"341","july","caucasian",NA,0,0,NA,NA,NA,NA
"342","july","hispanic",NA,0,0,NA,NA,NA,NA
"343","jun","african_american",NA,0,0,NA,NA,NA,NA
"344","jun","caucasian",NA,0,0,NA,NA,NA,NA
"345","jun","hispanic",NA,0,0,NA,NA,NA,NA
"346","june","african_american",NA,0,0,NA,NA,NA,NA
"347","june","caucasian",NA,0,0,NA,NA,NA,NA
"348","june","hispanic",NA,0,0,NA,NA,NA,NA
"349","mar","african_american",-0.000769703765399754,0.0173349144490742,0.0339758079952685,-0.0347455117606683,0.0332061042298687,0,0.964584018308318
"350","mar","caucasian",0.0364149300963618,0.0221005402752434,0.0433162629783541,-0.00690133288199229,0.0797311930747159,0,0.0994154567881633
"351","mar","hispanic",-0.00852241714310367,0.0249588432311222,0.0489184338287808,-0.0574408509718844,0.0403960166856771,0,0.732758201296885
"352","march","african_american",NA,0,0,NA,NA,NA,NA
"353","march","caucasian",NA,0,0,NA,NA,NA,NA
"354","march","hispanic",NA,0,0,NA,NA,NA,NA
"355","may","african_american",-0.0313295207801275,0.0266775454881371,0.0522870283526777,-0.0836165491328053,0.0209575075725503,0,0.240243679279126
"356","may","caucasian",-0.0789220103994012,0.0141567427284875,0.0277467058862347,-0.106668716285636,-0.0511753045131665,1,2.47713767276281e-08
"357","may","hispanic",-0.091444387845695,0.0239639381989533,0.046968455797692,-0.138412843643387,-0.044475932048003,1,0.000135678368898384
"358","mon","african_american",-0.0480730055831373,0.0238633605285895,0.0467713271861301,-0.0948443327692673,-0.00130167839700723,1,0.0439558966459985
"359","mon","caucasian",-0.0315416619181633,0.0312033243217725,0.0611573918685969,-0.0926990537867602,0.0296157299504336,0,0.312091579585121
"360","mon","hispanic",-0.000570679490920156,0.0359295630839525,0.0704206496248068,-0.0709913291157269,0.0698499701338866,0,0.987327504947609
"361","monday","african_american",-0.0663408190011978,0.0190559015053456,0.03734888064342,-0.103689699644618,-0.0289919383577778,1,0.000498838747393648
"362","monday","caucasian",-0.0504804148338735,0.0196103181534722,0.0384355173061775,-0.0889159321400511,-0.012044897527696,1,0.0100479079690399
"363","monday","hispanic",-0.0590143815614283,0.0302265648986723,0.0592429785777602,-0.118257360139189,0.000228597016331926,0,0.0508905907666972
"364","nov","african_american",NA,0,0,NA,NA,NA,NA
"365","nov","caucasian",NA,0,0,NA,NA,NA,NA
"366","nov","hispanic",NA,0,0,NA,NA,NA,NA
"367","november","african_american",NA,0,0,NA,NA,NA,NA
"368","november","caucasian",NA,0,0,NA,NA,NA,NA
"369","november","hispanic",NA,0,0,NA,NA,NA,NA
"370","oct","african_american",NA,0.00899622635275136,0.0176322796481628,NA,NA,NA,NA
"371","oct","caucasian",NA,0.0129851980847824,0.025450520578292,NA,NA,NA,NA
"372","oct","hispanic",NA,0.0160188541665008,0.031396377239941,NA,NA,NA,NA
"373","october","african_american",NA,0,0,NA,NA,NA,NA
"374","october","caucasian",NA,0,0,NA,NA,NA,NA
"375","october","hispanic",NA,0,0,NA,NA,NA,NA
"376","sat","african_american",0.0914723068475723,0.0185259748939545,0.036310243570644,0.0551620632769283,0.127782550418216,1,7.91237111164023e-07
"377","sat","caucasian",0.0866391208022833,0.0155023967574874,0.0303841393187259,0.0562549814835574,0.117023260121009,1,2.28701362292583e-08
"378","sat","hispanic",0.0141110797936562,0.0308022792657279,0.0603713580025714,-0.0462602782089152,0.0744824377962277,0,0.646867639184195
"379","saturday","african_american",0.076652991771698,0.0313136747480893,0.0613736747298564,0.0152793170418416,0.138026666501554,1,0.0143688379832978
"380","saturday","caucasian",0.146366274356842,0.0249570287154962,0.0489148774435045,0.0974513969133376,0.195281151800347,1,4.49859838269617e-09
"381","saturday","hispanic",0.13944429717958,0.0381085480924353,0.0746913817642857,0.0647529154152941,0.214135678943865,1,0.000253068653349064
"382","sep","african_american",NA,0,0,NA,NA,NA,NA
"383","sep","caucasian",NA,0,0,NA,NA,NA,NA
"384","sep","hispanic",NA,0,0,NA,NA,NA,NA
"385","september","african_american",NA,0,0,NA,NA,NA,NA
"386","september","caucasian",NA,0,0,NA,NA,NA,NA
"387","september","hispanic",NA,0,0,NA,NA,NA,NA
"388","sun","african_american",0.046053849090822,0.0322657760128216,0.0632397589183667,-0.0171859098275447,0.109293608009189,0,0.153485341806241
"389","sun","caucasian",-0.0323891543783247,0.0236538906256109,0.0463607737204469,-0.0787499280987717,0.0139716193421222,0,0.170907077480525
"390","sun","hispanic",0.0230748813715763,0.0411124273943662,0.0805788770099757,-0.0575039956383993,0.103653758381552,0,0.574618310005731
"391","sunday","african_american",-0.00669448308763094,0.0274942875151908,0.0538878133103633,-0.0605822963979942,0.0471933302227324,0,0.807628675725882
"392","sunday","caucasian",0.0563565044663846,0.0212053055803726,0.0415616352186966,0.0147948692476881,0.0979181396850812,1,0.00786850978811993
"393","sunday","hispanic",0.0731085211038589,0.0448926579167633,0.0879879926871331,-0.0148794715832741,0.161096513790992,0,0.103415003100223
"394","thu","african_american",NA,0,0,NA,NA,NA,NA
"395","thu","caucasian",NA,0,0,NA,NA,NA,NA
"396","thu","hispanic",NA,0,0,NA,NA,NA,NA
"397","thur","african_american",NA,0,0,NA,NA,NA,NA
"398","thur","caucasian",NA,0,0,NA,NA,NA,NA
"399","thur","hispanic",NA,0,0,NA,NA,NA,NA
"400","thurs","african_american",-0.00849850752274506,0.0290812497823437,0.0569982021988069,-0.0654967097215519,0.0484996946760618,0,0.770108306995072
"401","thurs","caucasian",0.00229585288907401,0.0212044353615733,0.0415599296211912,-0.0392640767321172,0.0438557825102653,0,0.913779698474939
"402","thurs","hispanic",0.0228907589567825,0.0379227500560084,0.0743272243044907,-0.0514364653477082,0.0972179832612732,0,0.546099318935769
"403","thursday","african_american",-0.0366248764097691,0.0237438330792735,0.0465370576903068,-0.0831619341000758,0.00991218128053771,0,0.122951995943135
"404","thursday","caucasian",0.0439443904906511,0.0209786178987461,0.0411173355269698,0.00282705496368135,0.0850617260176209,1,0.0361956358541113
"405","thursday","hispanic",0.00869543359149247,0.0374094527617175,0.0733211800943187,-0.0646257465028262,0.0820166136858111,0,0.81619669109433
"406","tue","african_american",0.0628555754199624,0.0223488701648062,0.0438029806181819,0.0190525948017805,0.106658556038144,1,0.00491622771993905
"407","tue","caucasian",0.0605000080540776,0.0239188223764954,0.0468800304105417,0.0136199776435359,0.107380038464619,1,0.0114261284559831
"408","tue","hispanic",0.0566616174764931,0.0379632493445811,0.0744066014514928,-0.0177449839749996,0.131068218927986,0,0.135557989051092
"409","tues","african_american",-0.0472343174275011,0.0241124462940533,0.0472595263155008,-0.0944938437430019,2.52088879997489e-05,0,0.0501223306387097
"410","tues","caucasian",-0.0360260518500581,0.0174269125821069,0.0341561210226575,-0.0701821728727156,-0.00186993082740065,1,0.0387091610826689
"411","tues","hispanic",-0.0211947947507724,0.0405498944811816,0.0794763327600154,-0.100671127510788,0.0582815380092429,0,0.601193939161193
"412","tuesday","african_american",-0.0327267233922612,0.0257944492889513,0.0505561916073894,-0.0832829149996506,0.0178294682151282,0,0.204530023920041
"413","tuesday","caucasian",0.0122603328782134,0.021305016945356,0.0417570659029133,-0.0294967330246999,0.0540173987811267,0,0.564975544195518
"414","tuesday","hispanic",-0.00185768635128625,0.0375431535974798,0.0735832289171158,-0.075440915268402,0.0717255425658295,0,0.960535690450419
"415","wed","african_american",-0.0210585911059752,0.0235259195341996,0.0461099549902185,-0.0671685460961937,0.0250513638842433,0,0.37072135306832
"416","wed","caucasian",0.0124578343595203,0.0266792120629158,0.0522902947792215,-0.0398324604197011,0.0647481291387418,0,0.640536287197708
"417","wed","hispanic",0.0115623602410778,0.0344599506706095,0.0675402622234215,-0.0559779019823436,0.0791026224644993,0,0.737225033872224
"418","wednesday","african_american",-0.049146979348734,0.0253596094103049,0.0497039211062006,-0.0988509004549347,0.000556941757466609,0,0.0526229516336476
"419","wednesday","caucasian",0.00101208800915629,0.0201856641329201,0.0395631747045452,-0.038551086695389,0.0405752627137015,0,0.960011660967703
"420","wednesday","hispanic",0.00387863513606135,0.0394985647010955,0.0774157642551722,-0.0735371291191109,0.0812943993912336,0,0.921775973603248
