"","target_word","comparison","mean_difference","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"43","1211216","ac",-0.00148060816281941,0.0336032392740727,0.0715092131903682,-0.0729898213531876,0.0700286050275487,0,0.96485540438952
"44","1211216","ah",-0.0201852305530338,0.0396034108616513,0.084277849741607,-0.104463080294641,0.0640926191885732,0,0.610272763401319
"45","1211216","ch",-0.0187046223902144,0.0340647803075982,0.0724913933871429,-0.0911960157773572,0.0537867709969285,0,0.582943845240135
"46","1213218","ac",0.0103849408682436,0.0320550238551357,0.0682145407466074,-0.0578295998783638,0.078599481614851,0,0.745958980473241
"47","1213218","ah",-0.0408975921585807,0.0458111611963391,0.0974882232563495,-0.13838581541493,0.0565906310977689,0,0.371994832712096
"48","1213218","ch",-0.0512825330268242,0.0439278839855412,0.0934805241632617,-0.144763057190086,0.0421979911364375,0,0.243038568051623
"49","1226216","ac",0.00661676135568996,0.0377143726502814,0.0802578909787078,-0.0736411296230179,0.0868746523343978,0,0.86073074969266
"50","1226216","ah",0.0322038688609609,0.0360165122459323,0.0766447672369214,-0.0444408983759605,0.108848636097882,0,0.371246030351277
"51","1226216","ch",0.025587107505271,0.0419174524056944,0.0892022348211139,-0.0636151273158429,0.114789342326385,0,0.541585894675185
"52","122715","ac",-0.0554938015469816,0.0386160476097104,0.0821766960789047,-0.137670497625886,0.0266828945319231,0,0.150699296346401
"53","122715","ah",0.0551914800947998,0.0425770438869373,0.0906058753292819,-0.0354143952344822,0.145797355424082,0,0.194881385055117
"54","122715","ch",0.110685281641781,0.039660171017902,0.0843986379216078,0.0262866437201735,0.195083919563389,1,0.00525710845032723
"55","1228211","ac",-0.0434279904642608,0.043492789961239,0.0925546243984232,-0.135982614862684,0.0491266339341624,0,0.31803206477715
"56","1228211","ah",0.0142784973024391,0.0355005310245714,0.0755467358578754,-0.0612682385554364,0.0898252331603145,0,0.687533033811315
"57","1228211","ch",0.0577064877666999,0.0330687772012877,0.0703718537235253,-0.0126653659568255,0.128078341490225,0,0.0809771232497776
"58","126219","ac",-0.00822775337728672,0.0420922048863015,0.0895741160046318,-0.0978018693819185,0.0813463626273451,0,0.845025205528223
"59","126219","ah",0.00712508319411427,0.0424102249955721,0.0902508771825402,-0.0831257939884259,0.0973759603766545,0,0.866580211027772
"60","126219","ch",0.015352836571401,0.0353381753326431,0.0752012356014246,-0.0598483990300236,0.0905540721728256,0,0.663958279267256
"61","13","ac",-0.092218845942989,0.0320740532897078,0.0682550362441578,-0.160473882187147,-0.0239638096988311,1,0.00403790470206733
"62","13","ah",-0.053055268668686,0.0326065009913431,0.0693881090380757,-0.122443377706762,0.0163328403693896,0,0.103707845004427
"63","13","ch",0.039163577274303,0.0297865436227528,0.0633871121992423,-0.0242235349249393,0.102550689473545,0,0.188574534880439
"64","1373","ac",-0.143702540558297,0.0361087914286205,0.0768411415118554,-0.220543682070153,-0.0668613990464418,1,6.89992077373969e-05
"65","1373","ah",-0.108818977558985,0.0452996559146624,0.0963997168794168,-0.205218694438402,-0.0124192606795685,1,0.0162966539276539
"66","1373","ch",0.0348835629993118,0.0374514041276707,0.0796982820674254,-0.0448147190681135,0.114581845066737,0,0.351628394379919
"67","138","ac",-0.0179867727390956,0.0311062312487914,0.0661954671624466,-0.0841822399015422,0.048208694423351,0,0.563104145577977
"68","138","ah",0.0199861222063191,0.0391280678454719,0.0832662983014232,-0.0632801760951041,0.103252420507742,0,0.609499965799964
"69","138","ch",0.0379728949454147,0.0410945212806842,0.0874510001624734,-0.0494781052170586,0.125423895107888,0,0.355466586087836
"70","1411","ac",-0.0148075008648448,0.0284486665558547,0.0605400492831044,-0.0753475501479492,0.0457325484182596,0,0.602715864594814
"71","1411","ah",0.025563480737037,0.0418133498730525,0.0889806999226587,-0.0634172191856217,0.114544180659696,0,0.540953819381254
"72","1411","ch",0.0403709816018818,0.0391145471584262,0.0832375256677926,-0.0428665440659108,0.123608507269674,0,0.302015005320687
"73","1453","ac",-0.0173921977286227,0.0332352198586843,0.0707260512273632,-0.0881182489559859,0.0533338534987405,0,0.600761163716463
