"","target_word","base_word","mean","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"24","anger","hispanic",0.0694025810807943,0.0372030764414872,0.0729166899394055,-0.00351410885861118,0.1423192710202,0,0.0621104413517157
"25","angrily","african_american",0.038160557881929,0.0360580815484575,0.070672541186585,-0.0325119833046561,0.108833099068514,0,0.289915025225703
"26","angrily","caucasian",0.109658728912473,0.0503809628433209,0.0987448726793595,0.0109138562331132,0.208403601591832,1,0.029511128974919
"27","angrily","hispanic",0.0203985892352648,0.0480116528119248,0.0941011103496138,-0.073702521114349,0.114499699584879,0,0.670933293099336
"28","angry","african_american",0.0997223768383265,0.0314315587300792,0.0616047230889108,0.0381176537494156,0.161327099927237,1,0.00151037259394959
"29","angry","caucasian",0.173315323144197,0.0340881543995686,0.066811554922595,0.106503768221602,0.240126878066793,1,3.68931896144176e-07
"30","angry","hispanic",0.0571389854419977,0.0299294035111576,0.0586605529606355,-0.00152156751863786,0.115799538402633,0,0.0562459125495594
"31","challenged","african_american",0.0946262326091528,0.0348095013641778,0.0682253689935863,0.0264008636155665,0.162851601602739,1,0.0065598002392353
"32","challenged","caucasian",0.0690836364403367,0.030055603960031,0.0589079012952602,0.0101757351450765,0.127991537735597,1,0.0215317766045766
"33","challenged","hispanic",-0.0633222012897022,0.031755738911563,0.0622401045691207,-0.125562305858823,-0.00108209672058149,1,0.0461477257770682
"34","challenges","african_american",0.0125709055304469,0.028183395461239,0.0552384400660781,-0.0426675345356312,0.067809345596525,0,0.655568767013223
"35","challenges","caucasian",0.104159178026021,0.0377047498895808,0.073899951829669,0.0302592261963516,0.17805912985569,1,0.00573614637337871
"36","challenges","hispanic",0.0664154641330242,0.0291590220658259,0.0571506330734275,0.00926483105959672,0.123566097206452,1,0.0227445404015274
"37","challenging","african_american",0.069907153211534,0.0248615504694478,0.0487277435199425,0.0211794096915916,0.118634896731476,1,0.00492562208352032
"38","challenging","caucasian",0.0152449295623228,0.0299722770814499,0.0587445836142971,-0.0434996540519743,0.0739895131766199,0,0.611008549513015
"39","challenging","hispanic",0.0121872960065957,0.0304837995251164,0.0597471491811673,-0.0475598531745716,0.0719344451877631,0,0.689306900562507
"40","combative","african_american",0.123138462007046,0.0299693555847194,0.0587388575859244,0.0643996044211214,0.18187731959297,1,3.9769884014218e-05
"41","combative","caucasian",0.155327942594886,0.033889122201181,0.0664214589819914,0.0889064836128944,0.221749401576877,1,4.57440845402779e-06
"42","combative","hispanic",0.0693517624400556,0.0285731593798629,0.0560023633090542,0.0133493991310014,0.12535412574911,1,0.0152173478700337
"43","combativeness","african_american",0.0744332083733752,0.0384509876921666,0.0753625510466393,-0.000929342673264111,0.149795759420015,0,0.0528928815715988
"44","combativeness","caucasian",0.109235792793334,0.0496503380829507,0.0973128744628208,0.0119229183305127,0.206548667256154,1,0.0277996809142045
"45","combativeness","hispanic",0.0279790130502079,0.0504306001307185,0.0988421599749491,-0.0708631469247413,0.126821173025157,0,0.579029892329569
"46","confront","african_american",0.0952642822638154,0.0327145200575626,0.0641192810843359,0.0311450011794795,0.159383563348151,1,0.0035913669821972
"47","confront","caucasian",0.133405175805092,0.0343052012244132,0.0672369588822493,0.0661682169228426,0.200642134687341,1,0.000100751866929594
"48","confront","hispanic",-0.0302652358892374,0.0513109843715097,0.100567681379457,-0.130832917268694,0.0703024454902193,0,0.555298381875591
"49","confrontation","african_american",0.050297934608534,0.0316101024669899,0.061954662382921,-0.011656727774387,0.112252596991455,0,0.111565003039983
"50","confrontation","caucasian",0.0267591123105376,0.0323538846830199,0.0634124487386812,-0.0366533364281436,0.0901715610492188,0,0.40819414780874
"51","confrontation","hispanic",-0.0275095466301991,0.0346775213742889,0.0679666929667242,-0.0954762395969233,0.0404571463365251,0,0.427605258537754
"52","confrontational","african_american",0.0653458734042942,0.048915904032675,0.0958734101752605,-0.0305275367709663,0.161219283579555,0,0.181587860622536
"53","confrontational","caucasian",0.127637742273509,0.0470531775506293,0.0922225333574019,0.0354152089161076,0.219860275630911,1,0.00667521010967964
"54","confrontational","hispanic",0.0423913429956883,0.0410303838211111,0.0804180745612326,-0.0380267315655443,0.122809417556921,0,0.301524562286229
"55","confronted","african_american",0.0931799096986651,0.0412893819412955,0.0809257015488576,0.0122542081498076,0.174105611247523,1,0.0240235537448046
"56","confronted","caucasian",0.164478732645512,0.0466214214931165,0.09137630703457,0.0731024256109416,0.255855039680082,1,0.000418767884323268
"57","confronted","hispanic",0.0607803444378078,0.059689392784191,0.116989060116079,-0.0562087156782716,0.177769404553887,0,0.308546266903853
"58","confronting","african_american",-0.0571936953347176,0.0336547391685043,0.0659620766793579,-0.123155772014075,0.00876838134464022,0,0.0892391895248403
